GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.ImageInliningProperties,0,15,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.CcProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,AbstractSpringSendGridConfigurer,0,108,1,5,0,30,1,9,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.BodyProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.BccProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailConfiguration,0,9,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamSendGridProperties,0,38,0,0,0,16,0,11,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties.AuthenticationProperties,0,17,0,0,0,7,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.ToProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.ExtractFromTextProperties,0,13,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.SubjectProperties,0,34,0,0,0,12,0,7,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,SpringMailConfigurer,0,147,1,3,0,35,1,7,0,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties,0,123,0,0,0,41,0,21,0,21
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamJavaMailProperties,0,41,0,0,0,15,0,9,0,9
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.email,OghamEmailProperties.FromProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.general,MessagingProperties,0,15,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.general,SpringGeneralMessagingConfigurer,0,436,0,0,0,102,0,8,0,8
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.general,OghamGeneralConfiguration,0,61,0,2,0,12,0,8,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.general,MessagingProperties.WrapUncaughtExceptionsProperties,0,13,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties,0,87,0,0,0,29,0,15,0,15
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperConfiguration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.FromAlphanumericCodeProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.FromShortCodeProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.KeepAliveOptions,0,38,0,0,0,16,0,11,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties.AutoGuessProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,UserDataProperties,0,17,0,0,0,7,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties.Latin1Properties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,DataCodingSchemeProperties.AutoProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.ToProperties,0,22,0,0,0,8,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.ConnectRetryProperties,0,38,0,0,0,16,0,11,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties.Ucs2Properties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.FromProperties,8,38,0,0,4,12,2,7,2,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.ToInternationalFormatProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties,0,46,0,0,0,18,0,11,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties,4,66,0,0,2,22,1,12,1,12
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmsProperties.FromInternationalFormatProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties.Gsm8bitProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties,0,112,0,0,0,42,0,25,0,25
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsConfiguration,0,8,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamSmppProperties,0,93,0,0,0,35,0,21,0,21
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.ReuseSessionOptions,0,24,0,0,0,10,0,7,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringOvhSmsConfigurer,16,104,2,2,2,22,2,6,0,6
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamCloudhopperProperties.SessionProperties,0,109,0,0,0,43,0,27,0,27
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,OghamOvhSmsProperties.Options,0,27,0,0,0,11,0,7,0,7
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SpringCloudhopperConfigurer,9,709,3,3,0,76,3,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,DataCodingSchemeProperties,0,22,0,0,0,8,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,SplitProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.sms,EncoderProperties.Gsm7bitPackedProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,SpringWebThymeleafContextConverter,23,136,3,5,4,37,3,6,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,SpringStandaloneThymeleafContextConverter,3,52,1,1,1,14,1,2,0,2
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.template.thymeleaf,RequestContextHolderWebContextProvider,0,18,0,0,0,6,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.util,PropertiesUtils,0,13,0,2,0,3,0,2,0,1
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.env,SpringEnvironmentPropertyResolver,24,22,0,0,4,6,4,4,4,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamResolutionProperties,0,27,0,0,0,9,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,PrefixSuffixProperties,0,17,0,0,0,7,0,5,0,5
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,MessageSpecificTemplateProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,MessageSpecificFreemarkerProperties,0,3,0,0,0,1,0,1,0,1
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,SpringEnvironmentConfigurer,0,25,0,0,0,8,0,4,0,4
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,MessageSpecificThymeleafProperties,0,10,0,0,0,4,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamMimetypeProperties.TikaProperties,0,13,0,0,0,5,0,3,0,3
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,SendRetryProperties,0,38,0,0,0,16,0,11,0,11
reporting/ogham-spring-boot-common-autoconfigure,fr.sii.ogham.spring.common,OghamMimetypeProperties,0,25,0,0,0,9,0,5,0,5
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,SpringWebContextProvider,0,14,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,NoOpRequestContextWrapper,0,4,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template.thymeleaf,UpdateCurrentContextMerger,6,44,2,4,2,10,2,5,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,SpringSendGridV2Configurer,0,39,0,0,0,13,0,4,0,4
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.email,OghamSendGridV2Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.autoconfigure,OghamSpringBoot1AutoConfiguration,0,3,0,0,0,1,0,1,0,1
reporting/ogham-spring-boot-v1-autoconfigure,fr.sii.ogham.spring.v1.template,OghamThymeleafV2Configuration,4,79,1,1,1,12,2,13,1,13
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template,OghamThymeleafV3Configuration,4,80,1,1,1,12,2,13,1,13
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,WebExpressionContextProvider,0,21,0,0,0,5,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,UpdateCurrentContextMerger,6,42,2,4,2,10,2,5,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.template.thymeleaf,SpringWebMvcThymeleafRequestContextWrapper,0,15,0,0,0,4,0,2,0,2
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.autoconfigure,OghamSpringBoot2AutoConfiguration,0,3,0,0,0,1,0,1,0,1
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,SpringSendGridV4Configurer,0,36,0,0,0,12,0,4,0,4
reporting/ogham-spring-boot-v2-autoconfigure,fr.sii.ogham.spring.v2.email,OghamSendGridV4Configuration,0,10,0,0,0,2,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerSmsBuilder,0,10,0,0,0,4,0,2,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerConfigurationBuilder,63,160,6,12,14,45,10,17,4,14
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerMultiContentBuilder,0,58,0,2,0,11,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,FreemarkerEmailBuilder,0,6,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.builder,AbstractFreemarkerBuilder,48,280,3,9,13,51,8,19,5,16
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerSmsConfigurer.FreemakerConfigurer,0,200,2,6,0,36,2,6,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerSmsConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerEmailConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.configurer,DefaultFreemarkerEmailConfigurer.FreemakerConfigurer,0,219,2,6,0,42,2,6,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader.StringTemplateSource,22,6,0,0,2,3,2,1,2,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter.FixClassTemplateLoader,0,19,0,2,0,4,0,3,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringResolverAdapter,4,15,1,1,0,4,1,3,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FileResolverAdapter,16,31,0,2,2,8,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,StringContentTemplateLoader,0,18,0,0,0,5,0,5,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FirstSupportingResolverAdapter,3,104,0,12,1,24,1,14,1,8
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FileResolverAdapter.FileTemplateLoaderAllowingAbsolutePaths.new PrivilegedExceptionAction() {...},7,40,3,5,1,7,3,3,0,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,FileResolverAdapter.FileTemplateLoaderAllowingAbsolutePaths,6,19,1,1,2,4,1,3,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,ClassPathResolverAdapter,3,31,1,3,1,8,1,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker.adapter,AbstractFreeMarkerTemplateLoaderOptionsAdapter,3,7,0,0,1,3,1,2,1,2
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,TemplateLoaderOptions,0,3,0,0,0,2,0,1,0,1
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader.AdaptedSource,37,32,6,0,6,9,6,5,3,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,SkipLocaleForStringContentTemplateLookupStrategy,17,46,0,4,4,12,0,5,0,3
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerTemplateDetector,2,85,1,7,1,21,1,8,0,5
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerParser,9,74,0,2,2,18,0,5,0,4
reporting/ogham-template-freemarker,fr.sii.ogham.template.freemarker,FreeMarkerFirstSupportingTemplateLoader,32,73,0,2,4,15,0,6,0,5
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.exception,TemplateResolutionException,17,10,0,0,6,4,3,1,3,1
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafMultiContentBuilder,0,58,0,2,0,11,0,5,0,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafEngineConfigBuilder,247,0,18,0,71,0,33,0,24,0
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.buider,AbstractThymeleafBuilder,48,192,4,8,13,43,8,21,5,18
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,ThymeleafParser,17,60,0,0,4,14,1,4,1,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,SimpleThymeleafContextConverter,0,21,0,2,0,6,0,3,0,2
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common,TemplateResolverOptions,4,13,0,0,2,5,1,4,1,4
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafEmailConfigurer,0,185,1,3,0,38,1,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.configure,AbstractDefaultThymeleafSmsConfigurer,0,173,1,3,0,33,1,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FirstSupportingResolverAdapter,3,97,0,10,1,23,1,12,1,7
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,ClassPathResolverAdapter,0,25,0,2,0,7,0,4,0,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,AbstractTemplateResolverOptionsAdapter,3,17,0,0,1,7,1,3,1,3
reporting/ogham-template-thymeleaf-common,fr.sii.ogham.template.thymeleaf.common.adapter,FileResolverAdapter,0,25,0,2,0,7,0,4,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeleafV2TemplateDetector,7,105,0,16,2,26,0,14,0,6
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2,ThymeLeafV2FirstSupportingTemplateResolver,16,60,1,1,2,17,1,5,0,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringTemplateResolver,0,8,0,0,0,3,0,1,0,1
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,FixClassLoaderTemplateResolver,1,16,1,1,0,3,1,2,0,2
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.resolver,StringResourceResolver,0,11,0,0,0,3,0,3,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2SmsConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2EmailConfigurer.ThymeleafV2EmailConfigurer,5,18,0,4,2,5,1,6,1,4
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2SmsConfigurer.ThymeleafV2SmsConfigurer,0,18,0,4,0,5,0,6,0,4
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.configure,DefaultThymeleafV2EmailConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2SmsBuilder,20,91,1,1,3,14,2,5,1,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EngineConfigBuilder,110,0,12,0,34,0,17,0,11,0
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.buider,ThymeleafV2EmailBuilder,20,95,1,1,3,14,2,5,1,5
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.adapter,FixClassPathResolverAdapter,0,25,0,2,0,7,0,4,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.adapter,ThymeleafV2TemplateOptionsApplier,0,34,1,3,0,9,1,4,0,3
reporting/ogham-template-thymeleaf-v2,fr.sii.ogham.template.thymeleaf.v2.adapter,StringResolverAdapter,4,21,1,1,0,7,1,3,0,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.adapter,ThymeleafV3TemplateOptionsApplier,0,34,0,4,0,9,0,5,0,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.adapter,StringResolverAdapter,4,21,1,1,0,7,1,3,0,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeLeafV3FirstSupportingTemplateResolver,20,78,2,4,4,17,2,6,0,5
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3,ThymeleafV3TemplateDetector,7,119,0,18,2,29,0,17,0,8
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3SmsBuilder,20,91,1,1,3,14,2,5,1,5
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EmailBuilder,20,95,1,1,3,14,2,5,1,5
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EngineConfigBuilder,6,0,0,0,2,0,1,0,1,0
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3EmailConfigurer.ThymeleafV3EmailConfigurer,5,18,0,4,2,5,1,6,1,4
