GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3SmsConfigurer.ThymeleafV3SmsConfigurer,5,18,0,4,2,5,1,6,1,4
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3EmailConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3SmsConfigurer,0,4,0,0,0,1,0,1,0,1
reporting/ogham-test-classpath-runtime,junit.filter,Assumptions,58,0,10,0,11,0,7,0,2,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.runner,EmailRunner,134,0,8,0,32,0,10,0,6,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.runner,SmsRunner,107,0,8,0,23,0,9,0,5,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,JavaMailChecker,180,0,0,0,43,0,6,0,6,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,CloudhopperChecker,88,0,0,0,33,0,5,0,5,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,SendGridV2Checker,133,0,0,0,26,0,6,0,6,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,SendGridV4CheckerProvider,17,0,0,0,4,0,2,0,2,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,SendGridV2CheckerProvider,19,0,0,0,5,0,2,0,2,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,AutoSendGridCheckerProvider,32,0,8,0,6,0,6,0,2,0
reporting/ogham-test-classpath-runtime,fr.sii.ogham.runtime.checker,SendGridV4Checker,58,0,0,0,15,0,5,0,5,0
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,SimpleAddress,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,Tag,0,562,0,0,0,52,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,NumberingPlanIndicator,12,147,1,3,1,18,1,5,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,SimpleCommand,27,0,0,0,10,0,5,0,5,0
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,TypeOfNumber,12,114,1,3,1,15,1,5,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.bean,Alphabet,12,213,1,3,1,24,1,5,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.email,RandomPortServerSetup,37,32,7,1,9,9,7,3,3,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.email,RandomPortGreenMailRule,3,100,2,4,1,24,2,11,0,10
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.email,RandomPortGreenMailRule.new Statement() {...},0,16,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,AbstractHtmlDiffMatcher,0,88,0,4,0,21,0,7,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,FixedDescription,12,9,0,0,6,4,6,2,6,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,ThrowableAnyCauseMatcher,0,75,0,10,0,24,0,9,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,SimilarHtmlMatcher,12,22,0,0,1,6,1,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,IdenticalHtmlMatcher,0,34,0,0,0,7,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,OverrideDescription,5,23,0,0,2,7,1,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,ExceptionMatchers,0,35,0,0,0,6,0,6,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,ThrowableMessageMatcher,0,45,0,0,0,11,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.hamcrest,CustomReason,0,25,0,0,0,9,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.context,SingleMessageContext,0,14,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,AssertAttachment,3,258,1,21,2,39,1,24,0,14
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,By,0,25,0,0,0,6,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,AddressesWithContext,0,28,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,ExpectedEmailHeader,0,68,0,0,0,19,0,9,0,9
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,FluentEmailsAssert,0,87,0,2,0,9,0,7,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,FluentReceivedEmailsAssert,0,85,0,2,0,9,0,7,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,AssertEmail,107,876,8,80,37,115,12,80,5,43
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,FluentEmailAssert,100,630,0,32,23,108,1,39,1,23
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,FluentAddressListAssert,0,218,0,16,0,40,0,17,0,9
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,ExpectedAttachment,134,42,0,0,32,14,16,7,16,7
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,PartWithContext,0,28,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,ExpectedMultiPartEmail,8,12,0,0,2,4,1,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,ExpectedEmail,0,23,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,ExpectedContent,0,28,0,0,0,10,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.email,FluentPartAssert,117,318,5,29,24,52,6,31,3,17
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,JsmppServerTestConfiguration,0,29,1,1,0,7,1,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,WireMockTestConfiguration,8,0,0,0,2,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,JsmppServerInitializer,0,43,1,1,0,9,1,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,GreenMailInitializer,0,43,1,1,0,9,1,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,WireMockInitializer,43,0,2,0,9,0,4,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spring,GreenMailTestConfiguration,0,23,0,0,0,3,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.common,TestInformationLogger,2,447,2,4,0,49,2,15,0,14
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.common,Slf4jPrinter,0,57,3,5,0,15,3,7,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.common,TestInformationLogger.Characters,0,105,0,0,0,13,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.common,StringPrinter,0,96,1,1,0,18,1,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.filter,ContentIdPredicate,7,38,0,0,2,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.filter,FileNamePredicate,7,24,0,0,2,5,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.filter,DefaultAttachmentPredicate,20,55,5,15,5,8,5,10,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.filter,AnyPredicate,5,0,0,0,2,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.config,FixedServerPortProvider,1,9,0,0,1,4,1,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.config,SimulatorConfiguration,4,31,0,0,2,13,1,9,1,9
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.config,RandomServerPortProvider,4,22,1,1,2,7,2,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.config,ServerDelays,60,111,0,0,20,53,20,29,20,29
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.config,Credentials,0,15,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spock,LoggingTestInterceptor,0,44,0,0,0,14,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.spock,LoggingTestExtension,11,35,1,3,4,9,2,4,1,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.html,AssertHtml,0,75,1,9,0,20,1,9,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.mock.classloader,FilterableClassLoader.SetClassAssertionStatusCall,0,16,0,0,0,6,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.mock.classloader,FilterableClassLoader,0,206,0,18,0,48,0,22,0,13
reporting/ogham-test-utils,fr.sii.ogham.testing.mock.classloader,FilterableClassLoader.SetDefaultAssertionStatusCall,0,11,0,0,0,5,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.mock.classloader,FilterableClassLoader.ClearAssertionStatusCall,0,3,0,0,0,2,0,1,0,1
reporting/ogham-test-utils,fr.sii.ogham.testing.mock.classloader,FilterableClassLoader.SetPackageAssertionStatusCall,0,16,0,0,0,6,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.cloudhopper,CloudhopperSMPPServer,76,0,0,0,23,0,9,0,9,0
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.cloudhopper,TestSmppServerHandler,73,0,4,0,21,0,10,0,8,0
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,ExpectedSms,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentReceivedSmsAssert,0,85,0,2,0,9,0,7,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentSmsAssert,0,333,0,14,0,64,0,20,0,13
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,OptionalParameterWithContext,0,52,1,5,0,10,1,6,0,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentPhoneNumberAssert,0,117,0,6,0,22,0,10,0,7
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,AssertSms,3,348,0,12,2,33,0,22,0,16
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,ExpectedAddressedPhoneNumber,29,82,4,6,4,19,3,10,1,7
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,PduRequestWithContext,0,28,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,ShortMessageWithContext,0,17,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentPduRequestAssert,0,200,0,10,0,35,0,15,0,10
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentShortMessageMessageAssert,0,122,0,8,0,25,0,12,0,8
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,PhoneNumberWithContext,0,28,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,PhoneNumberInfo,0,52,0,0,0,11,0,6,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentSmsListAssert,0,87,0,2,0,9,0,7,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,SplitSms,5,49,0,2,2,10,1,5,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.sms,FluentOptionalParameterAssert,0,115,0,6,0,22,0,10,0,7
reporting/ogham-test-utils,fr.sii.ogham.testing.util,ResourceUtils,0,42,0,4,0,6,0,5,0,3
reporting/ogham-test-utils,fr.sii.ogham.testing.util,RandomPortUtils.SocketType,7,44,0,0,1,7,1,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.testing.util,HasParent,0,9,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.util,RandomPortUtils,34,12,0,0,7,3,7,3,7,3
reporting/ogham-test-utils,fr.sii.ogham.testing.util,RandomPortUtils.SocketType.new RandomPortUtils.SocketType() {...},3,17,0,0,2,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.util,RandomPortUtils.SocketType.new RandomPortUtils.SocketType() {...},14,6,0,0,5,1,1,1,1,1
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator,SmppServerException,8,5,0,0,4,2,2,1,2,1
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,SlowPduSender,317,53,1,1,42,14,21,6,20,6
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,ServerStartupException,4,5,0,0,2,2,1,1,1,1
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,DeliveryReceiptTask,70,129,1,1,16,22,2,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,UnsecureRandomMessageIDGenerator,7,25,0,0,2,5,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,JSMPPServer,14,76,1,1,4,24,1,6,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,OptionalParameterAdapter,2,97,1,9,1,20,1,10,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,ConfigurableSMPPServerSessionListener.NullServerConnectionFactory,4,2,0,0,2,1,2,1,2,1
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,JSMPPServerSimulator,77,307,8,24,19,81,11,22,5,12
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,WaitBindTask,20,90,1,11,7,24,1,10,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,ConfigurableSMPPServerSessionListener,61,96,1,3,15,18,6,7,5,6
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.jsmpp,SubmitSmAdapter,76,52,0,0,12,9,13,7,13,7
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.decode,SmsUtils,0,7,0,0,0,2,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.decode,CloudhopperCharsetAdapter,0,11,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.sms.simulator.decode,MessageDecoder,17,103,2,13,2,24,2,12,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.util.port,DefaultPortFinder,28,186,2,26,1,34,2,18,0,6
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms.config,ServerConfig,13,266,1,11,2,61,3,19,2,14
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms.config,SlowConfig.WaitingConfHelper,10,33,2,4,3,8,3,4,1,3
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms.config,FixedPortConfig,5,14,1,1,1,5,1,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms.config,RandomPortConfig,0,17,0,0,0,5,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms.config,SlowConfig,291,304,0,2,90,65,45,12,45,11
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit,LoggingTestExtension,37,57,2,4,11,14,5,5,3,4
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit,LoggingTestRule,37,34,0,0,11,8,4,4,4,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.exception,FilterException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.exception,ComparisonException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,SmppServerRule.StartServerStatement,0,47,0,0,0,13,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,JsmppServerRule,8,20,0,0,2,6,1,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,JsmppServerExtension,13,4,0,0,4,2,3,1,3,1
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,AbstractJUnitSmppServerExt,8,27,1,1,3,7,2,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,SmppServerRule,3,33,0,0,2,9,1,5,1,5
reporting/ogham-test-utils,fr.sii.ogham.testing.extension.junit.sms,SmppServerExtension,48,8,0,0,13,3,3,2,3,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion,OghamMatchers,0,10,0,0,0,2,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion,OghamAssertions,27,80,0,2,4,13,4,10,4,9
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.template,AssertTemplate,0,127,0,14,0,31,0,16,0,9
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.template,AssertTemplate.new Executable() {...},0,9,0,0,0,2,0,2,0,2
reporting/ogham-test-utils,mock.context,SimpleBean,20,98,3,3,4,24,4,10,1,10
reporting/ogham-test-utils,mock.context,NestedBean,14,48,3,3,4,12,4,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,AssertionHelper,4,176,3,27,1,45,3,22,0,10
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,EmailUtils.MessagingRuntimeException,5,0,0,0,2,0,1,0,1,0
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,FailAtEndRegistry,6,63,1,5,2,20,1,7,0,5
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,FailImmediatelyRegistry,1,6,0,0,1,3,1,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,HtmlUtils,7,34,0,4,2,6,0,3,0,1
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,EmailUtils,51,358,7,39,16,77,9,41,2,25
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.util,MultipleAssertionError,109,91,5,3,14,16,7,7,4,6
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.wiremock,WireMockMatchers,0,5,0,0,0,1,0,1,0,1
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.wiremock,SimilarHtmlPattern.new MatchResult() {...},6,13,0,0,1,2,1,2,1,2
reporting/ogham-test-utils,fr.sii.ogham.testing.assertion.wiremock,SimilarHtmlPattern,0,16,0,0,0,4,0,2,0,2
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion,OghamInternalAssertions,0,5,0,0,0,1,0,1,0,1
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,CloudhopperAssertions,7,64,0,0,2,15,0,10,0,10
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,JavaMailAssertions,7,36,0,0,2,9,0,5,0,5
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,MessagingServiceAssertions,10,46,0,0,1,8,1,6,1,6
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,ThymeleafAssertions,40,24,0,0,2,5,4,3,4,3
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,ResourceResolverAssertions,18,159,2,16,5,34,2,14,0,7
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,FreemarkerParserAssertions,14,48,0,0,4,10,0,6,0,6
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,SendGridAssertions,36,103,2,8,11,28,3,10,1,7
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,RelativeResolutionAssertions,30,110,0,6,6,19,0,10,0,7
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,CloudhopperSplitterAssertions,7,34,0,2,2,9,0,4,0,3
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,FreemarkerConfigurationAssersions,0,25,0,2,0,7,0,3,0,2
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,ThymeleafParserAssertions,14,53,0,2,4,13,0,7,0,6
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,CloudhopperUserDataAssertions,7,37,0,0,2,10,0,4,0,4
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,FreemarkerAssersions,40,24,0,0,8,7,4,3,4,3
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal,SendGridVersion,37,0,0,0,7,0,3,0,3,0
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal.matcher,IsSpringBeanInstance,11,30,3,1,2,10,3,2,1,2
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal.matcher,SpringContextAssertions,0,6,0,0,0,1,0,1,0,1
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal.helper,ImplementationFinder,118,354,7,39,17,78,7,29,0,13
reporting/ogham-test-utils-internal,fr.sii.ogham.testing.assertion.internal.helper,FoundParser,3,12,0,0,1,5,1,2,1,2
